ae_id,speaker,start_time,end_time,sentence,source,targets
TS3004c.C.argumentstructs.Daan.11,C,1347.9,1356.37,いや、でも彼らはそれが必要だと言っただけです。ええと、普通の電池と同じように電池の接点を入れることができます。,NONE,TS3004c.A.argumentstructs.Daan.9
TS3004c.A.argumentstructs.16,A,1350.52,1351.16,わかった。,NONE,NONE
TS3004c.A.argumentstructs.Daan.9,A,1355.92,1357.25,そうですね、充電器かもしれません。,TS3004c.C.argumentstructs.Daan.11,TS3004c.A.argumentstructs.Daan.10
TS3004c.B.argumentstructs.18,B,1357.3,1358.61,ええ、確認しなきゃいけないのは,NONE,NONE
TS3004c.C.argumentstructs.22,C,1357.58,1358.78,ああ、そうか。でも,NONE,NONE
TS3004c.A.argumentstructs.Daan.10,A,1358.43,1360.926,充電器は欲しいですよね？まだ,TS3004c.A.argumentstructs.Daan.9,"TS3004c.B.argumentstructs.Daan.8, TS3004c.C.argumentstructs.Daan.12, TS3004c.B.argumentstructs.Daan.9, TS3004c.C.argumentstructs.Daan.13"
TS3004c.B.argumentstructs.Daan.8,B,1360.04,1360.79,はい、はい。,TS3004c.A.argumentstructs.Daan.10,NONE
TS3004c.C.argumentstructs.Daan.12,C,1361.33,1365.89,ええ、でもそれは 私たちは ar を持ちたくないのです それを何と呼ぶのですか? Accu。,TS3004c.A.argumentstructs.Daan.10,NONE
TS3004c.B.argumentstructs.Daan.9,B,1367.61,1369.0,充電器。ベースステーション。,TS3004c.A.argumentstructs.Daan.10,NONE
TS3004c.C.argumentstructs.Daan.13,C,1368.0,1370.76,ええ、ただの電池、充電式電池です。,TS3004c.A.argumentstructs.Daan.10,TS3004c.B.argumentstructs.Daan.10
TS3004c.A.argumentstructs.17,A,1368.46,1369.95,バッテリー。ただのバッテリーです。うん。,NONE,NONE
TS3004c.B.argumentstructs.Daan.10,B,1369.98,1372.91,そうです、電池です。はい、充電式電池がベストだと思います。,TS3004c.C.argumentstructs.Daan.13,TS3004c.C.argumentstructs.Daan.14
TS3004c.C.argumentstructs.Daan.14,C,1371.7,1378.97,はい。別々ではありません。チップはこれです。,TS3004c.B.argumentstructs.Daan.10,"TS3004c.A.argumentstructs.Daan.11, TS3004c.C.argumentstructs.Daan.15"
TS3004c.A.argumentstructs.Daan.11,A,1374.44,1375.93,いいえ、充電式バッテリーのみです。,TS3004c.C.argumentstructs.Daan.14,NONE
TS3004c.C.argumentstructs.Daan.15,C,1380.58,1395.42,それから、いくつかの可能性を思いつきました。エネルギー源としては、電池か、パルスウォッチのような運動エネルギーを使うことができます。手首で操作するようなものです。,TS3004c.C.argumentstructs.Daan.14,"TS3004c.B.argumentstructs.Daan.11, TS3004c.A.argumentstructs.Daan.12, TS3004c.A.argumentstructs.Daan.13"
TS3004c.B.argumentstructs.Daan.11,B,1396.23,1397.75,つまり、握ると電源が入ります。,TS3004c.C.argumentstructs.Daan.15,NONE
TS3004c.C.argumentstructs.23,C,1396.49,1397.13,握ってれば。,NONE,NONE
TS3004c.A.argumentstructs.Daan.12,A,1396.69,1400.67,しかし、通常はリモコンをテーブルやソファの上に置きます。,TS3004c.C.argumentstructs.Daan.15,TS3004c.C.argumentstructs.Daan.16
TS3004c.C.argumentstructs.Daan.16,C,1399.05,1405.392,そうですね、うまくいかないと思います。太陽電池を使うこともできます。でも、主に屋内で使うので,TS3004c.A.argumentstructs.Daan.12,NONE
TS3004c.A.argumentstructs.Daan.13,A,1403.35,1406.41,部屋が暗いですね。いいえ。電池だけなので、その方が安いです。,TS3004c.C.argumentstructs.Daan.15,TS3004c.C.argumentstructs.Daan.17
TS3004c.C.argumentstructs.Daan.17,C,1406.43,1421.36,はい、ホームステーションのようなものを使用することができます。ケースは平らで、曲がっていません。2 つの D_ カーブは、前面から背面までです。3 つの D_ カーブも深さがあります。,TS3004c.A.argumentstructs.Daan.13,NONE
TS3004c.A.argumentstructs.18,A,1409.01,1409.31,うん。,NONE,NONE
TS3004c.D.argumentstructs.2,D,1421.86,1422.32,わかった。,NONE,NONE
